,Price,Square Meters,Address,Bedrooms,Bathrooms
0,460 000 €,--,"Cascais, Alcabideche",--,--
1,490 000 €,--,"Cascais, Alcabideche",--,--
2,247 000 €,72,"Odivelas, Odivelas",3,2
3,540 000 €,72,"Cascais, Cascais e Estoril",2,2
4,350 000 €,130,"Lisboa, Arroios",9,2
5,1 000 000 €,--,"Cascais, Cascais e Estoril",--,--
6,228 000 €,99,"Vila Franca de Xira, Alverca do Ribatejo e Sobralinho",2,2
7,1 500 000 €,408,"Cascais, Cascais e Estoril",8,6
8,179 900 €,65,"Amadora, Águas Livres",2,1
9,24 990 €,15920,"Azambuja, Aveiras de Baixo",--,--
10,215 000 €,90,"Sintra, Massamá e Monte Abraão",2,2
11,110 000 €,110,"Lisboa, Areeiro",--,0
12,880 000 €,144,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",2,2
13,323 500 €,80,"Lisboa, Benfica",2,1
14,295 000 €,49,"Cascais, Carcavelos e Parede",1,0
15,290 000 €,138,"Mafra, Encarnação",3,2
16,169 900 €,67,"Amadora, Águas Livres",2,1
17,250 000 €,113,"Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",2,1
18,625 000 €,219,"Lisboa, São Domingos de Benfica",4,3
19,480 000 €,275,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",--,--
20,110 000 €,87,"Lisboa, Arroios",--,0
21,25 000 €,50,"Lisboa, Benfica",--,2
22,155 000 €,70,"Sintra, Queluz e Belas",1,1
23,165 000 €,79,"Cadaval, Cadaval e Pêro Moniz",--,0
24,1 000 000 €,373,"Cascais, Cascais e Estoril",4,4
25,185 000 €,69,"Sintra, Cacém e São Marcos",2,1
26,340 000 €,79,"Lisboa, Benfica",3,2
27,184 500 €,74,"Mafra, Malveira e São Miguel de Alcainça",2,2
28,470 000 €,127,"Odivelas, Odivelas",3,2
29,460 000 €,90,"Lisboa, Lumiar",1,2
30,239 000 €,99,"Sintra, Algueirão-Mem Martins",3,2
31,70 000 €,--,"Sintra, Casal de Cambra",--,0
32,75 000 €,--,"Sintra, Casal de Cambra",--,0
33,160 000 €,75,"Sintra, Agualva e Mira-Sintra",2,1
34,270 000 €,78,"Sintra, Colares",2,2
35,590 000 €,98,"Lisboa, Estrela",2,3
36,300 000 €,48,"Lisboa, Campo de Ourique",1,1
37,267 500 €,122,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
38,399 000 €,115,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",3,2
39,85 000 €,41,"Loures, Sacavém e Prior Velho",--,1
40,189 000 €,46,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1,1
41,280 000 €,138,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
42,262 500 €,138,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
43,127 000 €,151,"Alenquer, Abrigada e Cabanas de Torres",--,2
44,277 500 €,138,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
45,257 500 €,122,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
46,275 000 €,220,"Loures, Camarate, Unhos e Apelação",--,0
47,275 000 €,138,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
48,525 000 €,329,"Vila Franca de Xira, Alhandra, São João dos Montes e Calhandriz",4,4
49,260 000 €,72,"Cascais, Carcavelos e Parede",2,1
50,240 000 €,108,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,0
51,210 000 €,88,"Alenquer, Alenquer (Santo Estêvão e Triana)",2,0
52,300 000 €,60,"Lisboa, Arroios",2,1
53,775 000 €,134,"Lisboa, Alvalade",4,2
54,747 500 €,163,"Sintra, São João das Lampas e Terrugem",4,3
55,560 000 €,76,"Cascais, Cascais e Estoril",2,2
56,800 000 €,--,"Cascais, Alcabideche",--,0
57,192 000 €,72,"Odivelas, Póvoa de Santo Adrião e Olival Basto",2,1
58,215 000 €,115,"Lourinhã, Lourinhã e Atalaia",2,0
59,435 000 €,84,"Lisboa, Areeiro",3,2
60,50 000 €,--,"Torres Vedras, Maxial e Monte Redondo",--,0
61,188 000 €,86,"Sintra, Massamá e Monte Abraão",2,1
62,550 000 €,234,"Sintra, Algueirão-Mem Martins",4,3
63,125 000 €,60,"Vila Franca de Xira, Vila Franca de Xira",2,1
64,320 000 €,95,"Loures, Sacavém e Prior Velho",2,1
65,1 300 000 €,180,"Lisboa, Misericórdia",2,3
66,430 000 €,213,"Torres Vedras, Campelos e Outeiro da Cabeça",4,4
67,675 000 €,170,"Lisboa, Lumiar",4,3
68,165 000 €,52,"Odivelas, Odivelas",2,1
69,285 000 €,188,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",--,0
70,2 640 000 €,2400,"Lisboa, Ajuda",--,0
71,235 000 €,45,"Lisboa, São Vicente",0,0
72,2 340 000 €,264,"Cascais, Cascais e Estoril",5,4
73,140 000 €,--,"Sintra, Casal de Cambra",--,0
74,265 000 €,60,"Lisboa, São Vicente",4,1
75,685 000 €,230,"Odivelas, Ramada e Caneças",3,3
76,300 000 €,89,"Mafra, Ericeira",--,1
77,728 000 €,143,"Lisboa, Avenidas Novas",3,2
78,1 080 000 €,213,"Cascais, Alcabideche",5,4
79,239 000 €,73,"Odivelas, Odivelas",2,1
80,338 000 €,79,"Cascais, Carcavelos e Parede",3,2
81,199 000 €,80,"Odivelas, Póvoa de Santo Adrião e Olival Basto",3,4
82,290 000 €,90,"Lisboa, São Domingos de Benfica",--,1
83,320 000 €,80,"Lisboa, São Domingos de Benfica",--,2
84,590 000 €,170,"Lisboa, São Domingos de Benfica",--,3
85,450 000 €,115,"Lisboa, São Vicente",3,1
86,395 000 €,76,"Lisboa, Areeiro",2,1
87,299 000 €,258,"Cascais, Carcavelos e Parede",--,0
88,885 000 €,155,"Loures, Moscavide e Portela",4,3
89,170 000 €,123,"Azambuja, Azambuja",2,0
90,198 000 €,38,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",1,1
91,225 000 €,68,"Loures, Loures",3,1
92,57 000 €,300,"Oeiras, Porto Salvo",--,0
93,1 100 000 €,225,"Lisboa, Areeiro",4,3
94,35 000 €,--,"Torres Vedras, Dois Portos e Runa",--,0
95,200 000 €,47,"Lisboa, Misericórdia",2,1
96,270 000 €,115,"Sintra, Algueirão-Mem Martins",2,1
97,267 500 €,82,"Lisboa, Arroios",2,1
98,141 900 €,52,"Sintra, Agualva e Mira-Sintra",1,1
99,485 000 €,160,"Lisboa, Arroios",3,2
100,1 650 000 €,693,"Lisboa, Campolide",--,0
101,425 000 €,130,"Lisboa, Arroios",5,2
102,180 000 €,65,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",2,1
103,168 000 €,75,"Sintra, Queluz e Belas",3,1
104,480 000 €,133,"Odivelas, Odivelas",2,2
105,265 500 €,47,"Lisboa, Santo António",2,1
106,249 500 €,80,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",2,1
107,1 250 000 €,180,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",4,3
108,920 000 €,180,"Lisboa, Estrela",4,--
109,315 000 €,126,"Sintra, Queluz e Belas",3,2
110,134 000 €,73,"Vila Franca de Xira, Vialonga",--,2
111,232 000 €,65,"Lisboa, Arroios",2,1
112,560 000 €,36267,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",--,0
113,330 000 €,108,"Oeiras, Porto Salvo",3,2
114,57 500 €,47,"Odivelas, Odivelas",--,1
115,310 000 €,70,"Lisboa, Avenidas Novas",2,1
116,290 000 €,77,"Lisboa, Arroios",1,2
117,509 000 €,147,"Amadora, Alfragide",3,3
118,775 000 €,192,"Lisboa, Olivais",5,2
119,1 550 000 €,240,"Lisboa, Santa Maria Maior",3,3
120,340 000 €,274,"Sintra, São João das Lampas e Terrugem",4,1
121,340 000 €,274,"Sintra, São João das Lampas e Terrugem",4,0
122,340 000 €,274,"Sintra, São João das Lampas e Terrugem",4,0
123,250 000 €,93,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",3,2
124,140 000 €,27,"Lisboa, Misericórdia",1,0
125,780 000 €,153,"Cascais, Cascais e Estoril",3,2
126,248 500 €,73,"Lisboa, Arroios",2,1
127,1 998 000 €,502,"Cascais, Carcavelos e Parede",13,5
128,225 000 €,102,"Sintra, Queluz e Belas",3,2
129,130 000 €,66,"Vila Franca de Xira, Vila Franca de Xira",2,1
130,299 500 €,62,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",2,1
131,2 780 000 €,246,"Cascais, Cascais e Estoril",4,6
132,645 000 €,186,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",4,2
133,55 000 €,3810,"Lourinhã, Lourinhã e Atalaia",0,0
134,336 000 €,216,"Loures, Camarate, Unhos e Apelação",3,3
135,399 500 €,87,"Odivelas, Odivelas",3,2
136,300 000 €,168,"Loures, Camarate, Unhos e Apelação",3,2
137,265 000 €,140,"Loures, Camarate, Unhos e Apelação",2,2
138,100 000 €,78,"Azambuja, Azambuja",2,1
139,250 000 €,71,"Odivelas, Póvoa de Santo Adrião e Olival Basto",2,2
140,250 000 €,77,"Odivelas, Odivelas",3,2
141,247 000 €,74,"Cascais, Carcavelos e Parede",1,1
142,120 000 €,216,"Odivelas, Póvoa de Santo Adrião e Olival Basto",4,3
143,199 500 €,108,"Sintra, Queluz e Belas",2,2
144,329 000 €,114,"Vila Franca de Xira, Vialonga",3,2
145,737 000 €,217,"Mafra, Ericeira",3,4
146,230 000 €,91,"Sintra, Algueirão-Mem Martins",2,1
147,549 000 €,135,"Lisboa, Estrela",2,2
148,390 000 €,113,"Oeiras, Carnaxide e Queijas",2,2
149,319 000 €,192,"Alenquer, Ventosa",3,2
150,319 800 €,48,"Lisboa, Avenidas Novas",1,1
151,280 000 €,93,"Lisboa, Belém",3,2
152,270 000 €,55,"Lisboa, Santo António",1,1
153,1 295 000 €,171,"Cascais, Carcavelos e Parede",3,3
154,229 000 €,84,"Sintra, Cacém e São Marcos",2,2
155,32 000 €,33,"Sintra, Massamá e Monte Abraão",--,0
156,375 000 €,105,"Lisboa, Santa Clara",3,2
157,202 000 €,30,"Lisboa, Ajuda",0,1
158,1 150 000 €,--,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",--,0
159,780 000 €,85,"Lisboa, Marvila",2,2
160,960 000 €,357,"Odivelas, Ramada e Caneças",--,0
161,2 500 000 €,185,"Cascais, Cascais e Estoril",3,3
162,750 000 €,140,"Cascais, Cascais e Estoril",4,2
163,92 000 €,35,"Azambuja, Azambuja",--,0
164,287 500 €,120,"Lisboa, Campo de Ourique",--,1
165,130 000 €,--,"Amadora, Encosta do Sol",--,0
166,325 000 €,470,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",--,4
167,550 000 €,128,"Cascais, Cascais e Estoril",3,2
168,220 000 €,135,"Odivelas, Pontinha e Famões",4,2
169,690 000 €,8612,"Vila Franca de Xira, Alverca do Ribatejo e Sobralinho",--,0
170,260 000 €,120,"Alenquer, Alenquer (Santo Estêvão e Triana)",3,2
171,395 000 €,69,"Cascais, Cascais e Estoril",3,1
172,249 900 €,92,"Vila Franca de Xira, Alverca do Ribatejo e Sobralinho",3,2
173,530 000 €,139,"Amadora, Alfragide",4,3
174,630 000 €,79,"Lisboa, Parque das Nações",2,1
175,750 000 €,--,"Arruda dos Vinhos, Arruda dos Vinhos",--,0
176,158 500 €,240,"Sintra, Rio de Mouro",--,--
177,565 000 €,82,"Lisboa, Arroios",2,1
178,274 000 €,80,"Odivelas, Pontinha e Famões",2,0
179,80 000 €,58,"Torres Vedras, Dois Portos e Runa",1,1
180,285 000 €,120,"Vila Franca de Xira, Vila Franca de Xira",3,2
181,275 000 €,178,"Lisboa, Santa Maria Maior",--,1
182,715 000 €,105,"Cascais, Cascais e Estoril",2,2
183,432 500 €,116,"Odivelas, Ramada e Caneças",3,2
184,450 000 €,319,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",4,8
185,700 000 €,155,"Cascais, Carcavelos e Parede",4,3
186,170 000 €,79,"Amadora, Venteira",1,1
187,149 900 €,79,"Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras",2,1
188,275 000 €,96,"Mafra, Malveira e São Miguel de Alcainça",2,1
189,195 000 €,82,"Amadora, Mina de Água",2,1
190,470 000 €,106,"Lisboa, Benfica",3,2
191,448 250 €,77,"Lisboa, Alcântara",2,1
192,649 750 €,131,"Lisboa, Alcântara",3,3
193,320 000 €,103,"Amadora, Mina de Água",3,2
194,259 900 €,242,"Alenquer, Abrigada e Cabanas de Torres",3,4
195,109 500 €,97,"Vila Franca de Xira, Vialonga",2,1
196,410 000 €,86,"Lisboa, Campolide",2,1
197,215 000 €,102,"Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa",3,2
198,207 000 €,98,"Sintra, Cacém e São Marcos",2,1
199,235 000 €,98,"Lisboa, Lumiar",--,1
200,140 000 €,71,"Sintra, Agualva e Mira-Sintra",2,1
201,190 000 €,43,"Lisboa, Alcântara",2,1
202,320 000 €,96,"Lisboa, Beato",4,2
203,340 000 €,140,"Sintra, Algueirão-Mem Martins",4,3
204,185 000 €,61,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1,--
205,179 000 €,134,"Arruda dos Vinhos, Arruda dos Vinhos",2,2
206,209 600 €,100,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",2,2
207,360 000 €,72,"Lisboa, São Domingos de Benfica",2,1
208,345 000 €,60,"Lisboa, Campo de Ourique",--,--
209,151 500 €,69,"Sintra, Queluz e Belas",2,1
210,440 000 €,76,"Lisboa, Campo de Ourique",2,2
211,350 000 €,172,"Oeiras, Porto Salvo",5,2
212,775 000 €,94,"Lisboa, Santo António",2,2
213,448 000 €,58,"Lisboa, Carnide",2,1
214,649 000 €,126,"Lisboa, Parque das Nações",2,2
215,177 500 €,38,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",1,1
216,277 500 €,84,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",2,1
217,1 500 000 €,230,"Lisboa, Santo António",6,3
218,117 500 €,46,"Sintra, Rio de Mouro",1,1
219,2 150 000 €,241,"Sintra, Rio de Mouro",3,5
220,1 980 000 €,241,"Sintra, Rio de Mouro",3,5
221,1 980 000 €,241,"Sintra, Rio de Mouro",3,5
222,2 000 000 €,241,"Sintra, Rio de Mouro",3,5
223,52 500 €,28,"Lisboa, Belém",--,0
224,475 000 €,124,"Cascais, Carcavelos e Parede",3,3
225,2 450 000 €,357,"Sintra, Rio de Mouro",4,6
226,2 550 000 €,396,"Sintra, Rio de Mouro",4,6
227,2 500 000 €,396,"Sintra, Rio de Mouro",4,6
228,2 500 000 €,396,"Sintra, Rio de Mouro",4,6
229,2 450 000 €,396,"Sintra, Rio de Mouro",4,6
230,345 000 €,123,"Loures, Camarate, Unhos e Apelação",3,2
231,330 000 €,72,"Lisboa, Penha de França",2,1
232,895 000 €,140,"Cascais, Cascais e Estoril",3,2
233,2 100 000 €,351,"Lisboa, Santo António",4,4
234,110 000 €,45,"Amadora, Mina de Água",0,1
235,240 000 €,--,"Mafra, Santo Isidoro",--,--
236,895 000 €,245,"Cascais, São Domingos de Rana",3,3
237,249 900 €,75,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",2,1
238,535 000 €,78,"Lisboa, Estrela",2,2
239,165 000 €,65,"Sintra, Queluz e Belas",2,1
240,385 000 €,116,"Mafra, Ericeira",2,--
241,1 450 000 €,256,"Lisboa, Misericórdia",7,2
242,100 000 €,57,"Amadora, Venteira",2,1
243,1 900 000 €,266,"Lisboa, Campo de Ourique",5,3
244,350 000 €,367,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",--,0
245,5 000 000 €,--,"Loures, Lousa",--,0
246,148 000 €,47,"Sintra, Massamá e Monte Abraão",1,1
247,175 000 €,99,"Vila Franca de Xira, Vialonga",3,2
248,234 900 €,125,"Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",2,1
249,243 000 €,93,"Amadora, Águas Livres",3,2
250,255 000 €,124,"Sintra, Algueirão-Mem Martins",3,2
251,680 000 €,137,"Lisboa, Olivais",3,2
252,450 000 €,96,"Sintra, São João das Lampas e Terrugem",2,--
253,725 000 €,195,"Cascais, São Domingos de Rana",4,0
254,1 150 000 €,224,"Lisboa, Areeiro",4,5
255,159 500 €,96,"Vila Franca de Xira, Castanheira do Ribatejo e Cachoeiras",3,2
256,195 000 €,44,"Cascais, Cascais e Estoril",1,1
257,210 000 €,69,"Sintra, Rio de Mouro",2,1
258,2 400 000 €,239,"Cascais, Cascais e Estoril",4,5
259,420 000 €,62,"Cascais, Carcavelos e Parede",3,2
260,690 000 €,189,"Lisboa, Carnide",0,0
261,270 000 €,184,"Lourinhã, Lourinhã e Atalaia",4,3
262,730 000 €,188,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",4,3
263,185 000 €,41,"Oeiras, Barcarena",1,1
264,110 000 €,--,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",--,0
265,263 000 €,72,"Oeiras, Porto Salvo",2,1
266,120 000 €,--,"Alenquer, Carnota",--,--
267,129 000 €,36,"Odivelas, Pontinha e Famões",2,1
268,2 500 000 €,680,"Alenquer, Carnota",6,--
269,310 000 €,37,"Lisboa, São Vicente",2,1
270,750 000 €,300,"Loures, Santa Iria de Azoia, São João da Talha e Bobadela",4,4
271,299 000 €,88,"Cascais, Carcavelos e Parede",2,2
272,67 500 €,--,"Vila Franca de Xira, Vialonga",--,--
273,1 980 000 €,330,"Lisboa, Santo António",11,2
274,700 000 €,122,"Lisboa, Penha de França",3,0
275,409 000 €,70,"Lisboa, Arroios",2,2
276,213 000 €,98,"Amadora, Falagueira - Venda Nova",2,1
277,650 000 €,280,"Cascais, São Domingos de Rana",3,5
278,800 000 €,158,"Lourinhã, Lourinhã e Atalaia",3,2
279,130 000 €,55,"Vila Franca de Xira, Vila Franca de Xira",1,1
280,470 000 €,76,"Lisboa, Penha de França",2,1
281,185 000 €,106,"Sintra, Algueirão-Mem Martins",2,1
282,279 000 €,150,"Sintra, Agualva e Mira-Sintra",5,2
283,260 000 €,60,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",2,--
284,175 000 €,35,"Lisboa, Penha de França",2,1
285,314 500 €,77,"Lisboa, São Domingos de Benfica",2,1
286,175 000 €,70,"Sintra, Algueirão-Mem Martins",2,1
287,125 000 €,--,"Torres Vedras, A dos Cunhados e Maceira",--,0
288,235 000 €,94,"Sintra, Agualva e Mira-Sintra",3,2
289,200 000 €,94,"Sintra, Agualva e Mira-Sintra",3,2
290,425 000 €,153,"Lisboa, Penha de França",6,2
291,260 000 €,99,"Loures, Loures",2,2
292,100 000 €,38,"Sintra, Massamá e Monte Abraão",--,1
293,200 000 €,75,"Sintra, Massamá e Monte Abraão",3,2
294,450 000 €,166,"Mafra, Ericeira",3,3
295,950 000 €,1825,"Loures, Sacavém e Prior Velho",--,0
296,798 000 €,183,"Lisboa, Lumiar",4,3
297,550 000 €,800,"Cadaval, Cadaval e Pêro Moniz",--,0
298,183 000 €,74,"Loures, Santa Iria de Azoia, São João da Talha e Bobadela",2,1
299,205 000 €,117,"Sintra, Algueirão-Mem Martins",3,2
300,385 000 €,98,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",4,4
301,70 000 €,205,"Torres Vedras, Dois Portos e Runa",--,--
302,349 000 €,189,"Alenquer, Abrigada e Cabanas de Torres",4,3
303,269 000 €,92,"Odivelas, Ramada e Caneças",2,2
304,159 000 €,70,"Sintra, Massamá e Monte Abraão",2,1
305,199 900 €,116,"Amadora, Mina de Água",3,2
306,46 000 €,90,"Sintra, Algueirão-Mem Martins",--,2
307,220 000 €,97,"Vila Franca de Xira, Alverca do Ribatejo e Sobralinho",3,2
308,950 000 €,201,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",4,5
309,149 000 €,74,"Sintra, Massamá e Monte Abraão",2,1
310,220 000 €,73,"Lisboa, Benfica",3,1
311,1 000 000 €,230,"Cascais, Alcabideche",3,4
312,325 000 €,141,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",2,2
313,1 200 000 €,178,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",3,3
314,265 000 €,179,"Sobral de Monte Agraço, São Quintino",4,2
315,25 000 €,--,"Azambuja, Manique do Intendente, Vila Nova de São Pedro e Maçussa",--,0
316,1 390 000 €,261,"Lisboa, Santa Clara",5,6
317,645 000 €,--,"Lourinhã, São Bartolomeu dos Galegos e Moledo",--,0
318,980 000 €,306,"Azambuja, Azambuja",6,3
319,950 000 €,120,"Lisboa, Santa Maria Maior",--,0
320,52 000 €,97,"Lourinhã, Lourinhã e Atalaia",--,0
321,410 000 €,147,"Lisboa, Olivais",6,2
322,48 000 €,54,"Azambuja, Manique do Intendente, Vila Nova de São Pedro e Maçussa",3,--
323,234 000 €,115,"Vila Franca de Xira, Vialonga",3,2
324,250 000 €,95,"Sintra, Cacém e São Marcos",3,2
325,590 000 €,340,"Mafra, Malveira e São Miguel de Alcainça",5,4
326,335 000 €,77,"Cascais, São Domingos de Rana",2,1
327,749 000 €,322,"Torres Vedras, Dois Portos e Runa",3,0
328,419 000 €,123,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",3,2
329,699 000 €,175,"Cascais, São Domingos de Rana",3,3
330,690 000 €,70,"Lisboa, Arroios",2,2
331,196 000 €,66,"Vila Franca de Xira, Vialonga",1,1
332,298 000 €,69,"Lisboa, São Vicente",3,1
333,199 000 €,74,"Amadora, Águas Livres",2,1
334,249 000 €,95,"Sintra, Massamá e Monte Abraão",3,2
335,35 000 €,28,"Torres Vedras, Dois Portos e Runa",--,--
336,175 000 €,0,"Cascais, Alcabideche",0,0
337,118 000 €,58,"Sintra, Agualva e Mira-Sintra",2,1
338,497 500 €,250,"Sintra, Rio de Mouro",5,4
339,630 000 €,102,"Lisboa, Areeiro",3,3
340,150 000 €,130,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",2,1
341,130 000 €,99,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",3,0
342,83 000 €,50,"Azambuja, Aveiras de Baixo",2,0
343,235 000 €,85,"Lisboa, São Domingos de Benfica",3,1
344,255 000 €,98,"Lisboa, São Domingos de Benfica",4,1
345,485 000 €,130,"Cascais, Carcavelos e Parede",3,3
346,210 000 €,93,"Lisboa, Santa Clara",2,1
347,550 000 €,--,"Amadora, Mina de Água",--,0
348,260 000 €,--,"Mafra, Santo Isidoro",--,--
349,650 000 €,137,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",5,2
350,375 000 €,6391,"Mafra, Ericeira",--,0
351,998 000 €,290,"Amadora, Alfragide",4,4
352,343 000 €,170,"Sintra, Rio de Mouro",3,2
353,890 000 €,195,"Mafra, Ericeira",3,5
354,182 000 €,82,"Amadora, Venteira",2,1
355,875 000 €,195,"Mafra, Ericeira",3,5
356,425 000 €,175,"Lourinhã, Lourinhã e Atalaia",3,2
357,350 000 €,83,"Lisboa, Alvalade",3,2
358,875 000 €,195,"Mafra, Ericeira",3,5
359,325 000 €,79,"Cascais, Alcabideche",2,1
360,860 000 €,195,"Mafra, Ericeira",3,5
361,19 900 €,--,"Arruda dos Vinhos, Arruda dos Vinhos",--,0
362,275 000 €,28,"Cascais, Carcavelos e Parede",2,--
363,275 000 €,56,"Cascais, Carcavelos e Parede",2,2
364,230 000 €,102,"Azambuja, Azambuja",3,3
365,277 000 €,75,"Sintra, Algueirão-Mem Martins",2,2
366,228 000 €,85,"Sintra, Massamá e Monte Abraão",2,1
367,189 000 €,117,"Alenquer, Carregado e Cadafais",3,2
368,220 000 €,73,"Vila Franca de Xira, Vialonga",2,1
369,235 000 €,85,"Lisboa, São Domingos de Benfica",3,1
370,325 000 €,--,"Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",--,--
371,775 000 €,128,"Lisboa, Campolide",3,3
372,265 000 €,65,"Amadora, Falagueira - Venda Nova",3,1
373,2 850 000 €,1193,"Sintra, Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",0,4
374,210 000 €,111,"Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa",3,2
375,275 000 €,--,"Mafra, Azueira e Sobral da Abelheira",--,--
376,265 000 €,87,"Cascais, São Domingos de Rana",--,2
377,153 000 €,98,"Alenquer, Ota",3,2
378,450 000 €,77,"Lisboa, Campo de Ourique",2,1
379,145 000 €,75,"Vila Franca de Xira, Vialonga",3,1
380,105 000 €,--,"Mafra, Santo Isidoro",--,--
381,209 000 €,89,"Odivelas, Odivelas",2,2
382,375 000 €,80,"Lisboa, Estrela",2,1
383,285 000 €,113,"Mafra, Milharado",2,2
384,85 000 €,--,"Sintra, São João das Lampas e Terrugem",--,--
385,599 000 €,210,"Cascais, São Domingos de Rana",3,0
386,26 000 €,760,"Loures, Lousa",--,0
387,499 000 €,285,"Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa",3,4
388,150 000 €,188,"Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa",4,4
389,350 000 €,90,"Lisboa, Arroios",--,1
390,485 000 €,154,"Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias",5,3
391,150 000 €,201,"Oeiras, Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",0,1
392,420 000 €,150,"Azambuja, Aveiras de Baixo",3,2
393,265 000 €,130,"Vila Franca de Xira, Vila Franca de Xira",2,3
394,120 000 €,36,"Amadora, Mina de Água",1,1
395,180 000 €,69,"Odivelas, Póvoa de Santo Adrião e Olival Basto",2,1
396,95 000 €,77,"Vila Franca de Xira, Vila Franca de Xira",1,1
397,210 000 €,87,"Sintra, Cacém e São Marcos",2,2
398,162 000 €,72,"Loures, Bucelas",2,--
399,162 000 €,73,"Loures, Bucelas",--,--
400,60 000 €,100,"Cascais, Carcavelos e Parede",--,1
401,225 000 €,75,"Loures, Santo António dos Cavaleiros e Frielas",4,1
402,179 500 €,77,"Amadora, Águas Livres",2,2
403,770 000 €,256,"Odivelas, Ramada e Caneças",4,4
404,699 900 €,410,"Sintra, Cacém e São Marcos",--,0
405,170 000 €,272,"Torres Vedras, Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães",4,4
406,175 000 €,96,"Sobral de Monte Agraço, São Quintino",4,2
407,790 000 €,131,"Lisboa, Alvalade",5,3
408,26 000 €,--,"Mafra, Enxara do Bispo, Gradil e Vila Franca do Rosário",--,--
409,325 000 €,79,"Sintra, Queluz e Belas",3,2
410,98 000 €,335,"Cascais, São Domingos de Rana",--,--
411,147 000 €,92,"Sintra, Rio de Mouro",2,1
412,300 000 €,90,"Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa",2,2
413,315 000 €,78,"Cascais, Cascais e Estoril",2,2
414,209 990 €,65,"Loures, Sacavém e Prior Velho",2,1
415,325 000 €,92,"Cascais, São Domingos de Rana",2,2
416,399 000 €,82,"Sintra, Almargem do Bispo, Pêro Pinheiro e Montelavar",--,--
417,479 000 €,441,"Loures, Bucelas",8,7
418,765 000 €,320,"Cascais, São Domingos de Rana",3,3
419,479 000 €,441,"Loures, Bucelas",8,7
